symbol_id,root,path,language,subsystem,symbol_kind,qualified_name,name,parent,visibility,line,end_line,is_async,decorators_or_modifiers,doc_or_signature,entrypoint_hint,parser_note,test_ref_count,test_refs,inventory_status,updated_at
CODE-SYMBOL-01408,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._openCabinetWithHandoff,_openCabinetWithHandoff,_PokrovSeedShellState,private,1556,1556,true,,Future<void> _openCabinetWithHandoff(String value) async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01409,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._createTelegramLinkInApp,_createTelegramLinkInApp,_PokrovSeedShellState,private,1597,1597,true,,Future<void> _createTelegramLinkInApp() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01410,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1607,1607,false,,setState(() { _telegramBonusBusy = true; _telegramBonusError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01411,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1620,1620,false,,setState(() { _telegramBonusBusy = false; _telegramBonusStatus = result.linked ? 'Telegram привязан' : 'Код открыт в Telegram'; if (!opened) { _telegramBonusError = 'Не удалось открыть Telegram автоматически.'; } });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01412,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1633,1633,false,,setState(() { _telegramBonusBusy = false; _telegramBonusError = 'Не удалось получить код для Telegram. Проверьте соединение и попробуйте еще раз.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01413,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._checkTelegramBonusInApp,_checkTelegramBonusInApp,_PokrovSeedShellState,private,1641,1641,true,,Future<void> _checkTelegramBonusInApp() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01414,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1651,1651,false,,setState(() { _telegramBonusBusy = true; _telegramBonusError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01415,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1663,1663,false,,setState(() { _telegramBonusBusy = false; _telegramBonusCanClaim = status.claimRequired; _telegramBonusStatus = _telegramBonusStatusForStatus(status); });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01416,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1673,1673,false,,setState(() { _telegramBonusBusy = false; _telegramBonusError = 'Не удалось проверить бонус. Попробуйте еще раз через минуту.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01417,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._claimTelegramBonusInApp,_claimTelegramBonusInApp,_PokrovSeedShellState,private,1681,1681,true,,Future<void> _claimTelegramBonusInApp() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01418,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1688,1688,false,,setState(() { _telegramBonusBusy = true; _telegramBonusError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01419,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1700,1700,false,,setState(() { _telegramBonusBusy = false; _telegramBonusCanClaim = false; _telegramBonusStatus = result.alreadyClaimed ? 'Бонус уже активирован: +${ruDays(result.premiumDays)}' : 'Бонус активирован: +${ruDays(result.premiumDays)}'; _managed,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01420,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1720,1720,false,,setState(() { _telegramBonusBusy = false; _telegramBonusError = 'Не удалось активировать бонус. Попробуйте еще раз.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01421,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._loadBonusSummary,_loadBonusSummary,_PokrovSeedShellState,private,1728,1728,true,,Future<void> _loadBonusSummary({bool force = false}) async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01422,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1738,1738,false,,setState(() { _bonusSummaryRequested = true; _bonusSummaryError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01423,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1745,1745,false,,setState(() { _bonusSummaryBusy = true; _bonusSummaryRequested = true; _bonusSummaryError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01424,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1760,1760,false,,setState(() { _bonusSummary = summary; _bonusSummaryBusy = false; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01425,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1769,1769,false,,setState(() { _bonusSummaryBusy = false; _bonusSummaryError = 'Не удалось обновить бонусы. Проверьте соединение и попробуйте еще раз.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01426,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._spinBonusWheelInApp,_spinBonusWheelInApp,_PokrovSeedShellState,private,1777,1777,true,,Future<void> _spinBonusWheelInApp() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01427,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._checkInBonusCalendarInApp,_checkInBonusCalendarInApp,_PokrovSeedShellState,private,1785,1785,true,,Future<void> _checkInBonusCalendarInApp() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01428,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._runBonusRewardInApp,_runBonusRewardInApp,_PokrovSeedShellState,private,1794,1794,true,,"Future<void> _runBonusRewardInApp({ required String actionName, required Future<AppFirstBonusRewardResult> Function( AppFirstBonusActionService service, ) run, }) async {",,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01429,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1809,1809,false,,setState(() { _bonusRewardBusy = true; _bonusSummaryError = null; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01430,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1819,1819,false,,setState(() { _bonusRewardBusy = false; _bonusSummary = result.summary; _managedProfileDirty = true; _runtimeHeadline = '$actionName: награда активирована.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01431,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1841,1841,false,,setState(() { _bonusRewardBusy = false; _bonusSummaryError = 'Не удалось получить награду. Попробуйте еще раз.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01432,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._telegramBonusStatusForStatus,_telegramBonusStatusForStatus,_PokrovSeedShellState,private,1853,1853,false,,String _telegramBonusStatusForStatus(ChannelBonusStatus status) {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01433,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._cabinetTargetPathFromValue,_cabinetTargetPathFromValue,_PokrovSeedShellState,private,1869,1869,false,,String _cabinetTargetPathFromValue(String value) {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01434,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._showSeedHandoff,_showSeedHandoff,_PokrovSeedShellState,private,1887,1887,false,,"void _showSeedHandoff(String label, String value) {",,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01435,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._loadFirstLaunchState,_loadFirstLaunchState,_PokrovSeedShellState,private,1901,1901,true,,Future<void> _loadFirstLaunchState() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01436,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1911,1911,false,,setState(() { _firstLaunchStep = _FirstLaunchStep.ready; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01437,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._markFirstLaunchCompleted,_markFirstLaunchCompleted,_PokrovSeedShellState,private,1916,1916,true,,Future<void> _markFirstLaunchCompleted() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01438,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._completeFirstLaunchAsNewUser,_completeFirstLaunchAsNewUser,_PokrovSeedShellState,private,1924,1924,false,,void _completeFirstLaunchAsNewUser() {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01439,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1927,1927,false,,setState(() { _firstLaunchExitAnimated = true; _firstLaunchStep = _FirstLaunchStep.ready; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01440,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._loadConnectHintState,_loadConnectHintState,_PokrovSeedShellState,private,1933,1933,true,,Future<void> _loadConnectHintState() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01441,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1938,1938,false,,setState(() { _connectHintDismissed = false; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01442,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._dismissConnectHint,_dismissConnectHint,_PokrovSeedShellState,private,1945,1945,false,,void _dismissConnectHint() {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01443,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1949,1949,false,,setState(() { _connectHintDismissed = true; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01444,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._toggleRuntimeFromHome,_toggleRuntimeFromHome,_PokrovSeedShellState,private,1955,1955,true,,Future<void> _toggleRuntimeFromHome() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01445,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._openProtectionCenter,_openProtectionCenter,_PokrovSeedShellState,private,1962,1962,false,,void _openProtectionCenter() {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01446,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._collectProtectionCenterData,_collectProtectionCenterData,_PokrovSeedShellState,private,1986,1986,true,,Future<_ProtectionCenterData> _collectProtectionCenterData() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01447,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,1994,1994,false,,setState(() { _runtimeSnapshot = snapshot; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01448,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._repairAndCollectProtectionCenterData,_repairAndCollectProtectionCenterData,_PokrovSeedShellState,private,2033,2033,true,,Future<_ProtectionCenterData> _repairAndCollectProtectionCenterData() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01449,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState._repairRuntime,_repairRuntime,_PokrovSeedShellState,private,2038,2038,true,,Future<void> _repairRuntime() async {,,dart_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-01450,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,2041,2041,false,,setState(() { _runtimeHeadline = 'POKROV уже выполняет действие. Дождитесь завершения.'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-01451,POKROV-app,packages/app_shell/lib/src/shell/seed_shell.dart,dart,POKROV client app,method,_PokrovSeedShellState.setState,setState,_PokrovSeedShellState,private,2049,2049,false,,setState(() { _runtimeBusy = true; _runtimeDisconnecting = _runtimeSnapshot?.phase == RuntimePhase.running; _runtimeHeadline = 'Проверяем и восстанавливаем подключение…'; });,,dart_regex,1,POKROV-app/packages/app_shell/test/design_system_contract_test.dart,inventory_only,2026-07-21
